"artname";"ap_id";"pop_nr";"pop_status";"tpop_id";"tpop_nr";"tpop_status";"kontrolljahre_ab";"ekfrequenz_startjahr";"letzte_anzahl";"ekfrequenz_code";"ekfrequenz"
"Aldrovanda vesiculosa L.";"6c52d173-4f62-11e7-aebe-2bd3a2ea4576";23;200;"ad1193b6-7cc7-11ed-b9dd-131057ed9461";1;200;"ansiedlung";2022;"NULL";"SA";"d45a2b84-0630-11ea-8476-179c0d3f4885"
"Aldrovanda vesiculosa L.";"6c52d173-4f62-11e7-aebe-2bd3a2ea4576";23;200;"b5bc0078-7cc7-11ed-b9dd-8fd6a03bc94a";2;200;"ansiedlung";2022;"NULL";"SA";"d45a2b84-0630-11ea-8476-179c0d3f4885"
"Allium angulosum L.";"6c52d126-4f62-11e7-aebe-cbb8319e1712";15;200;"d23a828a-06a0-11ed-9bd0-7f6d803a3952";2;200;"ansiedlung";"NULL";"NULL";"SA";"d45a2b83-0630-11ea-8476-0721f026c46e"
"Allium angulosum L.";"6c52d126-4f62-11e7-aebe-cbb8319e1712";15;200;"5db75022-06a1-11ed-861d-976ff59a8c52";3;200;"ansiedlung";"NULL";"NULL";"SA";"d45a2b83-0630-11ea-8476-0721f026c46e"
"Allium angulosum L.";"6c52d126-4f62-11e7-aebe-cbb8319e1712";25;200;"098bc4f0-293e-11ed-8cdb-cba3534468ba";6;201;"ansiedlung";2022;"NULL";"A";"d45a29b5-0630-11ea-8476-e7cc8137cbb2"
"Allium angulosum L.";"6c52d126-4f62-11e7-aebe-cbb8319e1712";25;200;"6a61b9ba-2d17-11ed-8133-e3918e034db8";7;201;"ansiedlung";2022;"NULL";"A";"d45a29b5-0630-11ea-8476-e7cc8137cbb2"
"Allium angulosum L.";"6c52d126-4f62-11e7-aebe-cbb8319e1712";25;200;"3ee7a9b0-2d18-11ed-af2c-9385699b8100";8;201;"ansiedlung";2022;"NULL";"A";"d45a29b5-0630-11ea-8476-e7cc8137cbb2"
"Allium angulosum L.";"6c52d126-4f62-11e7-aebe-cbb8319e1712";36;201;"329d08b2-3a6a-11ed-8b66-d39a27af6b37";1;201;"ansiedlung";2022;"NULL";"A";"d45a29b5-0630-11ea-8476-e7cc8137cbb2"
"Allium angulosum L.";"6c52d126-4f62-11e7-aebe-cbb8319e1712";36;201;"ef52161e-3a6a-11ed-af10-a7f62f1a279c";2;201;"ansiedlung";2022;"NULL";"A";"d45a29b5-0630-11ea-8476-e7cc8137cbb2"
"Allium angulosum L.";"6c52d126-4f62-11e7-aebe-cbb8319e1712";37;201;"b0c2170a-4afa-11ed-af56-a7c791cbdeb9";1;201;"ansiedlung";2022;"NULL";"A";"d45a29b5-0630-11ea-8476-e7cc8137cbb2"
"Allium suaveolens Jacq.";"6c52d12e-4f62-11e7-aebe-7f03d44a411b";8;200;"236d8548-b4ef-11ec-bd32-5385d6d37e3b";2;200;"ansiedlung";"NULL";"NULL";"SA";"3969b6ec-616a-11ec-98fe-0fd7d50aab1c"
"Allium suaveolens Jacq.";"6c52d12e-4f62-11e7-aebe-7f03d44a411b";10;201;"764a5d32-2393-11ed-b3c1-53e28ff0bad8";1;201;"ansiedlung";2022;"NULL";"A";"395e7868-616a-11ec-92f0-2b22a8ea1bf5"
"Alyssum montanum L.";"6c52d130-4f62-11e7-aebe-0762d820314a";3;200;"f89b1b92-55c4-11ed-bebb-d30b24dd4178";3;200;"ansiedlung";2022;"NULL";"SA";"44bf1c26-616a-11ec-bce7-978f243cfe88"
"Alyssum montanum L.";"6c52d130-4f62-11e7-aebe-0762d820314a";3;200;"a4bf5de8-55c5-11ed-8a5d-8b44d3c7ecba";4;200;"ansiedlung";2022;"NULL";"SA";"44bf1c26-616a-11ec-bce7-978f243cfe88"
"Alyssum montanum L.";"6c52d130-4f62-11e7-aebe-0762d820314a";3;200;"26126bb0-55c6-11ed-bbfd-f7e567632466";5;200;"ansiedlung";2022;"NULL";"SA";"44bf1c26-616a-11ec-bce7-978f243cfe88"
"Alyssum montanum L.";"6c52d130-4f62-11e7-aebe-0762d820314a";3;200;"4765fde0-55c6-11ed-8cfe-836c341bb973";6;200;"ansiedlung";2022;"NULL";"SA";"44bf1c26-616a-11ec-bce7-978f243cfe88"
"Anagallis minima (L.) E. H. L. Krause";"6c52d134-4f62-11e7-aebe-f78ab946ed4e";1;100;"76b7159d-4f62-11e7-aebe-0f729777f814";5;200;"ansiedlung";2022;"NULL";"SB";"d45a2b18-0630-11ea-8476-03ba9c9855dd"
"Blackstonia acuminata (W. D. J. Koch & Ziz) Domin";"6c52d15d-4f62-11e7-aebe-d3ebe63c98ce";4;200;"01e0cf7a-77db-11ed-9cb8-d30658fb6279";7;200;"ansiedlung";"NULL";"NULL";"SA";"d45a2b89-0630-11ea-8476-7b1f61dcb55b"
"Blackstonia acuminata (W. D. J. Koch & Ziz) Domin";"6c52d15d-4f62-11e7-aebe-d3ebe63c98ce";10;200;"15f9060e-293d-11ed-92b2-ef8262c3fc79";8;201;"ansiedlung";2022;"NULL";"A";"d45a29bb-0630-11ea-8476-3b9509bf53bc"
"Blackstonia acuminata (W. D. J. Koch & Ziz) Domin";"6c52d15d-4f62-11e7-aebe-d3ebe63c98ce";10;200;"f2a7d652-293d-11ed-a41d-a3bab077bd64";9;201;"ansiedlung";2022;"NULL";"A";"d45a29bb-0630-11ea-8476-3b9509bf53bc"
"Blackstonia acuminata (W. D. J. Koch & Ziz) Domin";"6c52d15d-4f62-11e7-aebe-d3ebe63c98ce";102;201;"d4f55e2c-7ad7-11ed-a406-5b731ae555e6";1;201;"ansiedlung";2022;"NULL";"A";"d45a29bb-0630-11ea-8476-3b9509bf53bc"
"Blackstonia acuminata (W. D. J. Koch & Ziz) Domin";"6c52d15d-4f62-11e7-aebe-d3ebe63c98ce";102;201;"511c7e22-7ad8-11ed-aef0-5f27dcc439d5";2;201;"ansiedlung";"NULL";"NULL";"A";"d45a29bb-0630-11ea-8476-3b9509bf53bc"
"Blackstonia acuminata (W. D. J. Koch & Ziz) Domin";"6c52d15d-4f62-11e7-aebe-d3ebe63c98ce";102;201;"62d48ace-7ad8-11ed-821f-bf326ff05cf7";3;201;"ansiedlung";2022;"NULL";"A";"d45a29bb-0630-11ea-8476-3b9509bf53bc"
"Blackstonia acuminata (W. D. J. Koch & Ziz) Domin";"6c52d15d-4f62-11e7-aebe-d3ebe63c98ce";102;201;"01c33f20-7ae0-11ed-bbaa-f7ee1a66e6fe";4;201;"ansiedlung";2022;"NULL";"A";"d45a29bb-0630-11ea-8476-3b9509bf53bc"
"Bupleurum longifolium L.";"6c52d168-4f62-11e7-aebe-4b945f28accf";1;100;"b2811512-71e5-11ec-a597-8373b9ef8290";1;100;"ek";2022;7;"GA";"552f1142-616a-11ec-8f47-b713b629dbd8"
"Bupleurum longifolium L.";"6c52d168-4f62-11e7-aebe-4b945f28accf";1;100;"10d0569a-71e7-11ec-b176-eb04ff9ee897";2;100;"ek";2022;63;"GB";"553019d4-616a-11ec-a289-174384fe5525"
"Bupleurum longifolium L.";"6c52d168-4f62-11e7-aebe-4b945f28accf";1;100;"81bb0978-1c9f-11ed-be52-c34a27a805b8";3;100;"ek";2022;5;"GA";"552f1142-616a-11ec-8f47-b713b629dbd8"
"Bupleurum longifolium L.";"6c52d168-4f62-11e7-aebe-4b945f28accf";10;100;"babf98fe-b734-11ec-be3b-a3bb26ec3f63";1;100;"ek";2022;0;"GD";"552f8582-616a-11ec-b432-87539fdeea22"
"Bupleurum longifolium L.";"6c52d168-4f62-11e7-aebe-4b945f28accf";11;100;"53ece90a-b73a-11ec-be65-0b2a6d5c6e58";1;100;"ek";2022;0;"GD";"552f8582-616a-11ec-b432-87539fdeea22"
"Bupleurum longifolium L.";"6c52d168-4f62-11e7-aebe-4b945f28accf";11;100;"ef005e90-b73a-11ec-8bc0-b750619082ef";2;100;"ek";2022;0;"GD";"552f8582-616a-11ec-b432-87539fdeea22"
"Bupleurum longifolium L.";"6c52d168-4f62-11e7-aebe-4b945f28accf";100;200;"d913de10-7386-11ec-b3e1-8f52ccb34b95";2;200;"ansiedlung";"NULL";"NULL";"SA";"553ede42-616a-11ec-a289-f712fbb8978b"
"Bupleurum longifolium L.";"6c52d168-4f62-11e7-aebe-4b945f28accf";101;200;"5c4cf868-cc59-11ec-a6b4-b3de29edda59";2;201;"ansiedlung";2022;"NULL";"A";"552fc1f0-616a-11ec-91ad-c3638b8dedd9"
"Bupleurum longifolium L.";"6c52d168-4f62-11e7-aebe-4b945f28accf";104;201;"14c6f454-da9a-11ec-a43c-17b11db816e0";1;201;"ansiedlung";2022;"NULL";"A";"552fc1f0-616a-11ec-91ad-c3638b8dedd9"
"Bupleurum longifolium L.";"6c52d168-4f62-11e7-aebe-4b945f28accf";105;201;"8180700a-1caa-11ed-99bf-0f5288be9486";1;201;"ansiedlung";2022;"NULL";"A";"552fc1f0-616a-11ec-91ad-c3638b8dedd9"
"Campanula cervicaria L.";"6c52d16c-4f62-11e7-aebe-bf479a922be9";30;201;"039e05a2-c184-11ec-8cf7-07963d1382ef";1;201;"ansiedlung";2022;"NULL";"A";"d45a2992-0630-11ea-8476-df92889122f2"
"Campanula cervicaria L.";"6c52d16c-4f62-11e7-aebe-bf479a922be9";30;201;"408e7dc0-c184-11ec-af71-0faedd27536d";2;201;"ansiedlung";2022;"NULL";"A";"d45a2992-0630-11ea-8476-df92889122f2"
"Campanula cervicaria L.";"6c52d16c-4f62-11e7-aebe-bf479a922be9";30;201;"639444b2-c184-11ec-90b2-8bac5618da56";3;201;"ansiedlung";2022;"NULL";"A";"d45a2992-0630-11ea-8476-df92889122f2"
"Campanula cervicaria L.";"6c52d16c-4f62-11e7-aebe-bf479a922be9";30;201;"8b3aa060-c184-11ec-9ef5-d372d0c7a11b";4;201;"ansiedlung";2022;"NULL";"A";"d45a2992-0630-11ea-8476-df92889122f2"
"Campanula cervicaria L.";"6c52d16c-4f62-11e7-aebe-bf479a922be9";30;201;"bd17678a-c184-11ec-b58c-67f72892589c";5;201;"ansiedlung";2022;"NULL";"A";"d45a2992-0630-11ea-8476-df92889122f2"
"Campanula cervicaria L.";"6c52d16c-4f62-11e7-aebe-bf479a922be9";30;201;"f17eb262-c184-11ec-a700-3721562d2442";6;201;"ansiedlung";2022;"NULL";"A";"d45a2992-0630-11ea-8476-df92889122f2"
"Campanula cervicaria L.";"6c52d16c-4f62-11e7-aebe-bf479a922be9";30;201;"433f2ea6-c185-11ec-bcb7-374304601411";7;201;"ansiedlung";2022;"NULL";"A";"d45a2992-0630-11ea-8476-df92889122f2"
"Campanula cervicaria L.";"6c52d16c-4f62-11e7-aebe-bf479a922be9";30;201;"6ba03304-c185-11ec-8962-eb2af8a4d16b";8;201;"ansiedlung";2022;"NULL";"A";"d45a2992-0630-11ea-8476-df92889122f2"
"Campanula cervicaria L.";"6c52d16c-4f62-11e7-aebe-bf479a922be9";30;201;"ba4e0b48-c185-11ec-9bf1-97284b89f57d";9;201;"ansiedlung";2022;"NULL";"A";"d45a2992-0630-11ea-8476-df92889122f2"
"Campanula cervicaria L.";"6c52d16c-4f62-11e7-aebe-bf479a922be9";50;201;"aa819348-487f-11ed-ba05-b76512e48699";1;201;"ansiedlung";2022;"NULL";"A";"d45a2992-0630-11ea-8476-df92889122f2"
"Campanula cervicaria L.";"6c52d16c-4f62-11e7-aebe-bf479a922be9";51;201;"30eb25d0-487f-11ed-b34e-13c62dd1bbd9";1;201;"ansiedlung";2022;"NULL";"A";"d45a2992-0630-11ea-8476-df92889122f2"
"Campanula cervicaria L.";"6c52d16c-4f62-11e7-aebe-bf479a922be9";59;201;"32c7a996-cc79-11ec-aff2-471bd463e36b";1;201;"ansiedlung";2022;"NULL";"A";"d45a2992-0630-11ea-8476-df92889122f2"
"Campanula cervicaria L.";"6c52d16c-4f62-11e7-aebe-bf479a922be9";60;201;"ddc5f0fe-cc7a-11ec-94dc-637f841521ee";1;201;"ansiedlung";2022;"NULL";"A";"d45a2992-0630-11ea-8476-df92889122f2"
"Campanula cervicaria L.";"6c52d16c-4f62-11e7-aebe-bf479a922be9";99;201;"382855fc-d2a0-11ec-9b17-3b45f18315a8";3;201;"ansiedlung";2022;"NULL";"A";"d45a2992-0630-11ea-8476-df92889122f2"
"Carex chordorrhiza L. f.";"6c52d17a-4f62-11e7-aebe-735510824f5c";13;200;"13fb6ab4-65be-11ed-9f0d-7f50953d35b9";10;200;"ansiedlung";2022;"NULL";"SA";"d45a2b67-0630-11ea-8476-afd0ca2bbabd"
"Carex chordorrhiza L. f.";"6c52d17a-4f62-11e7-aebe-735510824f5c";13;200;"b0392e6c-65bd-11ed-a9c7-77132f9b5c5c";11;200;"ansiedlung";2022;"NULL";"SA";"d45a2b67-0630-11ea-8476-afd0ca2bbabd"
"Carex chordorrhiza L. f.";"6c52d17a-4f62-11e7-aebe-735510824f5c";14;200;"4fa72cb0-8cce-11ed-a2b8-83a0b4d4e3bd";12;200;"ansiedlung";"NULL";"NULL";"SA";"d45a2b67-0630-11ea-8476-afd0ca2bbabd"
"Carex chordorrhiza L. f.";"6c52d17a-4f62-11e7-aebe-735510824f5c";15;200;"5259ab04-65af-11ed-8f12-a7b25a337a52";24;200;"ansiedlung";2022;"NULL";"SA";"d45a2b67-0630-11ea-8476-afd0ca2bbabd"
"Carex chordorrhiza L. f.";"6c52d17a-4f62-11e7-aebe-735510824f5c";15;200;"21ab3bdc-65b2-11ed-aa69-9ff9a6422a5f";25;200;"ansiedlung";2022;"NULL";"SA";"d45a2b67-0630-11ea-8476-afd0ca2bbabd"
"Carex chordorrhiza L. f.";"6c52d17a-4f62-11e7-aebe-735510824f5c";15;200;"8e67b93a-65b2-11ed-b869-fb8da10ac094";26;200;"ansiedlung";2022;"NULL";"SA";"d45a2b67-0630-11ea-8476-afd0ca2bbabd"
"Carex chordorrhiza L. f.";"6c52d17a-4f62-11e7-aebe-735510824f5c";15;200;"48cd28e8-6971-11ed-bf8f-cb2f118a8fa7";27;200;"ansiedlung";2022;"NULL";"SA";"d45a2b67-0630-11ea-8476-afd0ca2bbabd"
"Carex chordorrhiza L. f.";"6c52d17a-4f62-11e7-aebe-735510824f5c";25;200;"1ae6751a-65c0-11ed-8fab-3f21082e3432";1;200;"ansiedlung";2022;"NULL";"SA";"d45a2b67-0630-11ea-8476-afd0ca2bbabd"
"Carex hartmanii Cajander";"6c52d17c-4f62-11e7-aebe-1fc9d4d8081b";17;200;"09a3b2f2-55ff-11ed-a694-fb2dbc821868";20;200;"ansiedlung";2022;"NULL";"SA";"d45a2b85-0630-11ea-8476-a38b05e6256c"
"Carex hartmanii Cajander";"6c52d17c-4f62-11e7-aebe-1fc9d4d8081b";17;200;"f481f25c-55ff-11ed-a03b-33fe85d95d57";21;200;"ansiedlung";2022;"NULL";"SA";"d45a2b85-0630-11ea-8476-a38b05e6256c"
"Carex hartmanii Cajander";"6c52d17c-4f62-11e7-aebe-1fc9d4d8081b";17;200;"a0819314-5600-11ed-b2d1-ef6eea0a1e4c";22;200;"ansiedlung";2022;"NULL";"SA";"d45a2b85-0630-11ea-8476-a38b05e6256c"
"Carex hartmanii Cajander";"6c52d17c-4f62-11e7-aebe-1fc9d4d8081b";37;200;"be45ee78-4632-11ed-b9e0-cf51638b55f4";3;200;"ansiedlung";2022;"NULL";"SA";"d45a2b85-0630-11ea-8476-a38b05e6256c"
"Carex hartmanii Cajander";"6c52d17c-4f62-11e7-aebe-1fc9d4d8081b";37;200;"4f24669a-4633-11ed-b9b9-9351f24ca181";4;200;"ansiedlung";2022;"NULL";"SA";"d45a2b85-0630-11ea-8476-a38b05e6256c"
"Carex hartmanii Cajander";"6c52d17c-4f62-11e7-aebe-1fc9d4d8081b";38;200;"ad642356-4626-11ed-9a89-23956b1c5b55";1;200;"ansiedlung";2022;"NULL";"SA";"d45a2b85-0630-11ea-8476-a38b05e6256c"
"Carex hartmanii Cajander";"6c52d17c-4f62-11e7-aebe-1fc9d4d8081b";39;200;"da948c34-61c0-11ed-8c24-efcc9e5a7544";1;200;"ansiedlung";2022;"NULL";"SA";"d45a2b85-0630-11ea-8476-a38b05e6256c"
"Carex hartmanii Cajander";"6c52d17c-4f62-11e7-aebe-1fc9d4d8081b";39;200;"9db440ba-61c1-11ed-afe3-ff414df1efc0";2;200;"ansiedlung";2022;"NULL";"SA";"d45a2b85-0630-11ea-8476-a38b05e6256c"
"Carex heleonastes L. f.";"6c52d344-4f62-11e7-aebe-8fd26f1c01cf";1;200;"e8085d58-65c3-11ed-bdb9-0fa9e35407b0";2;200;"ansiedlung";2022;"NULL";"SA";"d45a2b5e-0630-11ea-8476-1b2b2b3b4e50"
"Carex heleonastes L. f.";"6c52d344-4f62-11e7-aebe-8fd26f1c01cf";1;200;"50578ae6-65c4-11ed-bbe0-47240b0fedcd";3;200;"ansiedlung";2022;"NULL";"SA";"d45a2b5e-0630-11ea-8476-1b2b2b3b4e50"
"Carex heleonastes L. f.";"6c52d344-4f62-11e7-aebe-8fd26f1c01cf";1;200;"137c0700-65c4-11ed-ad79-7b35b2e70f00";4;200;"ansiedlung";2022;"NULL";"SA";"d45a2b5e-0630-11ea-8476-1b2b2b3b4e50"
"Carex heleonastes L. f.";"6c52d344-4f62-11e7-aebe-8fd26f1c01cf";3;200;"1173c942-65b6-11ed-b1e6-83ce9d2a632f";4;200;"ansiedlung";2022;"NULL";"SA";"d45a2b5e-0630-11ea-8476-1b2b2b3b4e50"
"Carex heleonastes L. f.";"6c52d344-4f62-11e7-aebe-8fd26f1c01cf";3;200;"148df4cc-65b6-11ed-8cd1-732b3bededda";5;200;"ansiedlung";2022;"NULL";"SA";"d45a2b5e-0630-11ea-8476-1b2b2b3b4e50"
"Carex heleonastes L. f.";"6c52d344-4f62-11e7-aebe-8fd26f1c01cf";3;200;"135a5faa-65b6-11ed-85b7-9b8faab5681a";6;200;"ansiedlung";2022;"NULL";"SA";"d45a2b5e-0630-11ea-8476-1b2b2b3b4e50"
"Carex heleonastes L. f.";"6c52d344-4f62-11e7-aebe-8fd26f1c01cf";3;200;"92ccfc4a-6974-11ed-bf0e-0793d73cfb09";7;200;"ansiedlung";2022;"NULL";"SA";"d45a2b5e-0630-11ea-8476-1b2b2b3b4e50"
"Carex heleonastes L. f.";"6c52d344-4f62-11e7-aebe-8fd26f1c01cf";8;200;"5ee7c996-65c3-11ed-aceb-639ff2e50951";1;200;"ansiedlung";2022;"NULL";"SA";"d45a2b5e-0630-11ea-8476-1b2b2b3b4e50"
"Chara filiformis H. Hertzsch";"8e77676e-4b90-11ec-a227-cf36e933bde5";2;200;"9d4fb580-837f-11ec-a2fe-d347a7e3667c";1;200;"ansiedlung";"NULL";"NULL";"SA";"14a72fb4-616b-11ec-9a8c-cb459e41a89d"
"Chara filiformis H. Hertzsch";"8e77676e-4b90-11ec-a227-cf36e933bde5";2;200;"cda4476e-837f-11ec-b259-931c92ad66e9";2;200;"ansiedlung";"NULL";"NULL";"SA";"14a72fb4-616b-11ec-9a8c-cb459e41a89d"
"Chara filiformis H. Hertzsch";"8e77676e-4b90-11ec-a227-cf36e933bde5";4;200;"ed197b26-813c-11ed-9e6f-c3d17b523680";1;200;"ansiedlung";2022;"NULL";"SA";"14a72fb4-616b-11ec-9a8c-cb459e41a89d"
"Chara filiformis H. Hertzsch";"8e77676e-4b90-11ec-a227-cf36e933bde5";4;200;"67b42b00-813e-11ed-b9e3-a3b35275002e";2;200;"ansiedlung";2022;"NULL";"SA";"14a72fb4-616b-11ec-9a8c-cb459e41a89d"
"Chara intermedia A. Braun";"c8354c6e-4b90-11ec-9c20-1fd533fd4385";1;100;"45e06dde-a081-11ec-be6a-97704bba5a03";1;100;"ek";2020;250;"GB";"2477327c-616b-11ec-ba99-0779f0e94143"
"Chara intermedia A. Braun";"c8354c6e-4b90-11ec-9c20-1fd533fd4385";1;100;"c687503c-a11d-11ec-9fd6-0fd45b58141f";2;100;"ek";2020;250;"GB";"2477327c-616b-11ec-ba99-0779f0e94143"
"Chara intermedia A. Braun";"c8354c6e-4b90-11ec-9c20-1fd533fd4385";1;100;"4a2f0c22-a11e-11ec-853c-bff936d01159";3;100;"ek";2020;250;"GB";"2477327c-616b-11ec-ba99-0779f0e94143"
"Chara intermedia A. Braun";"c8354c6e-4b90-11ec-9c20-1fd533fd4385";2;100;"88fe128c-a087-11ec-a0ce-97210dea8410";1;100;"ek";2020;250;"GB";"2477327c-616b-11ec-ba99-0779f0e94143"
"Chara intermedia A. Braun";"c8354c6e-4b90-11ec-9c20-1fd533fd4385";2;100;"e02598b2-a089-11ec-8575-7350ce8d5be8";2;100;"ek";2020;250;"GB";"2477327c-616b-11ec-ba99-0779f0e94143"
"Chara intermedia A. Braun";"c8354c6e-4b90-11ec-9c20-1fd533fd4385";3;100;"e7977b2c-a086-11ec-8d88-6fe858b318ce";1;100;"ek";2020;250;"GB";"2477327c-616b-11ec-ba99-0779f0e94143"
"Chara intermedia A. Braun";"c8354c6e-4b90-11ec-9c20-1fd533fd4385";4;100;"6074b6ce-a08a-11ec-83b6-3b6efb44603a";1;100;"ek";2020;2500;"GC";"247883e8-616b-11ec-9c3c-c7935b3a5d15"
"Chara intermedia A. Braun";"c8354c6e-4b90-11ec-9c20-1fd533fd4385";4;100;"c7433424-8aaf-11ed-8a61-0f38c4baaefd";2;201;"ansiedlung";2022;"NULL";"A";"247e8bd0-616b-11ec-932e-9fc4ee28e7aa"
"Chara intermedia A. Braun";"c8354c6e-4b90-11ec-9c20-1fd533fd4385";4;100;"b33e4ed6-8ab0-11ed-a993-6b3f930f8bdf";3;201;"ansiedlung";2022;"NULL";"A";"247e8bd0-616b-11ec-932e-9fc4ee28e7aa"
"Chara intermedia A. Braun";"c8354c6e-4b90-11ec-9c20-1fd533fd4385";5;100;"e65d4472-a120-11ec-835c-739491169ed6";1;100;"ek";2022;500;"GB";"2477327c-616b-11ec-ba99-0779f0e94143"
"Chara intermedia A. Braun";"c8354c6e-4b90-11ec-9c20-1fd533fd4385";6;100;"e98ae6a8-a08b-11ec-aa99-9f3f8e93b72b";1;100;"ek";2020;2500;"GC";"247883e8-616b-11ec-9c3c-c7935b3a5d15"
"Chara intermedia A. Braun";"c8354c6e-4b90-11ec-9c20-1fd533fd4385";7;100;"b04a0012-a08c-11ec-a8dd-3f32777771ad";1;100;"ek";2020;3000;"GC";"247883e8-616b-11ec-9c3c-c7935b3a5d15"
"Chara intermedia A. Braun";"c8354c6e-4b90-11ec-9c20-1fd533fd4385";8;100;"57f2a8d2-a08d-11ec-b955-17c8172d9145";1;100;"ek";2020;3000;"GC";"247883e8-616b-11ec-9c3c-c7935b3a5d15"
"Chara intermedia A. Braun";"c8354c6e-4b90-11ec-9c20-1fd533fd4385";9;100;"37357182-a129-11ec-87dc-7b538753f219";3;100;"ek";2020;500;"GB";"2477327c-616b-11ec-ba99-0779f0e94143"
"Chara intermedia A. Braun";"c8354c6e-4b90-11ec-9c20-1fd533fd4385";20;201;"80e8a71a-8aab-11ed-a9b4-337021b8b7f2";2;201;"ansiedlung";2022;"NULL";"A";"247e8bd0-616b-11ec-932e-9fc4ee28e7aa"
"Chara intermedia A. Braun";"c8354c6e-4b90-11ec-9c20-1fd533fd4385";20;201;"c728c290-8aac-11ed-a4df-e3f67c0525a9";3;201;"ansiedlung";2022;"NULL";"A";"247e8bd0-616b-11ec-932e-9fc4ee28e7aa"
"Chara intermedia A. Braun";"c8354c6e-4b90-11ec-9c20-1fd533fd4385";20;201;"051b6600-8aaf-11ed-9d68-abfe7999a11d";4;201;"ansiedlung";2022;"NULL";"A";"247e8bd0-616b-11ec-932e-9fc4ee28e7aa"
"Chara intermedia A. Braun";"c8354c6e-4b90-11ec-9c20-1fd533fd4385";21;100;"7bb25dca-a462-11ec-a0c3-6b7f65388be5";1;100;"ek";2021;5000;"GC";"247883e8-616b-11ec-9c3c-c7935b3a5d15"
"Chara intermedia A. Braun";"c8354c6e-4b90-11ec-9c20-1fd533fd4385";22;100;"993e5834-a463-11ec-9aee-3f002b258976";1;100;"ek";2021;1000;"GC";"247883e8-616b-11ec-9c3c-c7935b3a5d15"
"Chara intermedia A. Braun";"c8354c6e-4b90-11ec-9c20-1fd533fd4385";23;100;"9baf11fc-a464-11ec-bc34-13f0faa8ada5";1;100;"ek";2021;500;"GB";"2477327c-616b-11ec-ba99-0779f0e94143"
"Cirsium tuberosum (L.) All.";"6c52d196-4f62-11e7-aebe-0b8ad174639a";15;100;"c60e3994-0e6f-11ed-90b1-773082f40199";2;100;"ek";2022;50;"GB";"340058ea-616b-11ec-8da1-fb970a41329f"
"Cirsium tuberosum (L.) All.";"6c52d196-4f62-11e7-aebe-0b8ad174639a";29;100;"ec0d9a80-fdea-11ec-9941-6fd85ae8ade1";5;100;"ek";2022;4;"GA";"3404eaea-616b-11ec-bb9a-d752d197f3a0"
"Cirsium tuberosum (L.) All.";"6c52d196-4f62-11e7-aebe-0b8ad174639a";130;200;"c104780a-840e-11ec-9d0d-7bd489ae0ba1";1;200;"ansiedlung";2021;"NULL";"SA";"341ae4c6-616b-11ec-bbcd-33a386118a3a"
"Cypripedium calceolus L.";"6c52d1a3-4f62-11e7-aebe-9f16d762503c";10;100;"76b3372d-4f62-11e7-aebe-ef9873dabcb9";1;100;"ek";2022;5;"GA";"581ce48c-616b-11ec-98cc-fb8c20f8ce1b"
"Cypripedium calceolus L.";"6c52d1a3-4f62-11e7-aebe-9f16d762503c";17;100;"14be6d6a-a99f-11ec-9f73-af25d3605339";4;100;"ek";2022;1;"GA";"581ce48c-616b-11ec-98cc-fb8c20f8ce1b"
"Cypripedium calceolus L.";"6c52d1a3-4f62-11e7-aebe-9f16d762503c";27;100;"72da122a-a3ad-11ec-b3c9-7b8b740d5622";3;100;"ek";2022;5;"GA";"581ce48c-616b-11ec-98cc-fb8c20f8ce1b"
"Cypripedium calceolus L.";"6c52d1a3-4f62-11e7-aebe-9f16d762503c";32;100;"6a76a01e-a9b4-11ec-bfc5-6bacfbf2fc50";3;100;"ek";2022;0;"GD";"581d5f0c-616b-11ec-b638-5766f490f294"
"Cypripedium calceolus L.";"6c52d1a3-4f62-11e7-aebe-9f16d762503c";32;100;"61f76d92-b4e0-11ec-96ab-33e0400d033a";4;100;"ek";2022;0;"GD";"581d5f0c-616b-11ec-b638-5766f490f294"
"Cypripedium calceolus L.";"6c52d1a3-4f62-11e7-aebe-9f16d762503c";38;100;"bd2c7cee-a9bd-11ec-a9ca-330204bbb571";2;100;"ek";2022;12;"GA";"581ce48c-616b-11ec-98cc-fb8c20f8ce1b"
"Cypripedium calceolus L.";"6c52d1a3-4f62-11e7-aebe-9f16d762503c";39;100;"6c9265da-a9bf-11ec-95a1-b75ad6be550e";2;100;"ek";2022;0;"GD";"581d5f0c-616b-11ec-b638-5766f490f294"
"Cypripedium calceolus L.";"6c52d1a3-4f62-11e7-aebe-9f16d762503c";41;201;"3f1a8a4e-7af5-11ed-9fa9-efafa7f2c8a1";1;201;"ansiedlung";2021;"NULL";"A";"5820471c-616b-11ec-a942-cb59d0ae4283"
"Cypripedium calceolus L.";"6c52d1a3-4f62-11e7-aebe-9f16d762503c";42;100;"0f87f022-617f-11ec-90ce-67a95a98611b";1;100;"ek";2022;1;"GA";"581ce48c-616b-11ec-98cc-fb8c20f8ce1b"
"Cypripedium calceolus L.";"6c52d1a3-4f62-11e7-aebe-9f16d762503c";42;100;"e24a4c74-623a-11ec-93b2-d3ed4557f8d6";2;100;"ek";2022;6;"GA";"581ce48c-616b-11ec-98cc-fb8c20f8ce1b"
"Cypripedium calceolus L.";"6c52d1a3-4f62-11e7-aebe-9f16d762503c";42;100;"69b07a0a-aeb0-11ec-85a5-1b6f5919f15d";3;100;"ek";2022;0;"GD";"581d5f0c-616b-11ec-b638-5766f490f294"
